region_id,total_registered_voters,active_registered_voters,inactive_registered_voters,active_percentage
4826,75.0,75.0,0.0,100.0
4827,1153.0,1153.0,0.0,100.0
4828,209.0,209.0,0.0,100.0
4829,1229.0,1229.0,0.0,100.0
4830,822.0,822.0,0.0,100.0
4831,717.0,717.0,0.0,100.0
4832,519.0,519.0,0.0,100.0
4833,877.0,877.0,0.0,100.0
4834,612.0,612.0,0.0,100.0
4835,691.0,691.0,0.0,100.0
4836,1104.0,1104.0,0.0,100.0
4837,18877.0,18877.0,0.0,100.0
4838,651.0,651.0,0.0,100.0
4839,1273.0,1273.0,0.0,100.0
4840,1027.0,1027.0,0.0,100.0
4841,450.0,450.0,0.0,100.0
4842,1394.0,1394.0,0.0,100.0
4843,1136.0,1136.0,0.0,100.0
4844,353.0,353.0,0.0,100.0
4845,3013.0,3013.0,0.0,100.0
4846,1290.0,1290.0,0.0,100.0
4847,388.0,388.0,0.0,100.0
4848,191.0,191.0,0.0,100.0
4849,124.0,124.0,0.0,100.0
4850,710.0,710.0,0.0,100.0
4851,994.0,994.0,0.0,100.0
4852,289.0,289.0,0.0,100.0
4853,491.0,491.0,0.0,100.0
4854,409.0,409.0,0.0,100.0
4855,810.0,810.0,0.0,100.0
4856,379.0,379.0,0.0,100.0
4857,635.0,635.0,0.0,100.0
4858,660.0,660.0,0.0,100.0
4859,904.0,904.0,0.0,100.0
4860,553.0,553.0,0.0,100.0
4861,267.0,267.0,0.0,100.0
4862,151.0,151.0,0.0,100.0
4863,66.0,66.0,0.0,100.0
4864,89.0,89.0,0.0,100.0
4865,185.0,185.0,0.0,100.0
4866,1188.0,1188.0,0.0,100.0
4867,217.0,217.0,0.0,100.0
4868,403.0,403.0,0.0,100.0
4869,9884.0,9884.0,0.0,100.0
4870,4841.0,4841.0,0.0,100.0
4871,1546.0,1546.0,0.0,100.0
4872,924.0,924.0,0.0,100.0
4873,35.0,35.0,0.0,100.0
4874,2877.0,2877.0,0.0,100.0
4875,795.0,795.0,0.0,100.0
4876,462.0,462.0,0.0,100.0
4877,482.0,482.0,0.0,100.0
4878,557.0,557.0,0.0,100.0
4879,2339.0,2339.0,0.0,100.0
4880,186.0,186.0,0.0,100.0
4881,512.0,512.0,0.0,100.0
4882,463.0,463.0,0.0,100.0
4883,437.0,437.0,0.0,100.0
4884,1423.0,1423.0,0.0,100.0
4885,1424.0,1424.0,0.0,100.0
4886,269.0,269.0,0.0,100.0
4887,2393.0,2393.0,0.0,100.0
4888,768.0,768.0,0.0,100.0
4889,182.0,182.0,0.0,100.0
4890,281.0,281.0,0.0,100.0
4891,8826.0,8826.0,0.0,100.0
4892,914.0,914.0,0.0,100.0
4893,695.0,695.0,0.0,100.0
4894,702.0,702.0,0.0,100.0
4895,145.0,145.0,0.0,100.0
4896,388.0,388.0,0.0,100.0
4897,783.0,783.0,0.0,100.0
4898,294.0,294.0,0.0,100.0
4899,659.0,659.0,0.0,100.0
4900,327.0,327.0,0.0,100.0
4901,679.0,679.0,0.0,100.0
4902,3373.0,3373.0,0.0,100.0
4903,560.0,560.0,0.0,100.0
4904,513.0,513.0,0.0,100.0
4905,713.0,713.0,0.0,100.0
4906,587.0,587.0,0.0,100.0
4907,625.0,625.0,0.0,100.0
4908,346.0,346.0,0.0,100.0
4909,972.0,972.0,0.0,100.0
4910,1022.0,1022.0,0.0,100.0
4911,174.0,174.0,0.0,100.0
4912,159.0,159.0,0.0,100.0
4913,283.0,283.0,0.0,100.0
4914,1823.0,1823.0,0.0,100.0
4915,471.0,471.0,0.0,100.0
4916,1370.0,1370.0,0.0,100.0
4917,606.0,606.0,0.0,100.0
4918,298.0,298.0,0.0,100.0
4919,2466.0,2466.0,0.0,100.0
4920,241.0,241.0,0.0,100.0
4921,161.0,161.0,0.0,100.0
4922,968.0,968.0,0.0,100.0
4923,245.0,245.0,0.0,100.0
4924,235.0,235.0,0.0,100.0
4925,531.0,531.0,0.0,100.0
4926,314.0,314.0,0.0,100.0
4927,293.0,293.0,0.0,100.0
4928,178.0,178.0,0.0,100.0
4929,573.0,573.0,0.0,100.0
4930,915.0,915.0,0.0,100.0
4931,347.0,347.0,0.0,100.0
4932,537.0,537.0,0.0,100.0
4933,432.0,432.0,0.0,100.0
4934,753.0,753.0,0.0,100.0
4935,883.0,883.0,0.0,100.0
4936,307.0,307.0,0.0,100.0
4937,511.0,511.0,0.0,100.0
4938,3560.0,3560.0,0.0,100.0
4939,477.0,477.0,0.0,100.0
4940,2558.0,2558.0,0.0,100.0
4941,295.0,295.0,0.0,100.0
4942,1517.0,1517.0,0.0,100.0
4943,1143.0,1143.0,0.0,100.0
4944,47.0,47.0,0.0,100.0
4945,523.0,523.0,0.0,100.0
4946,543.0,543.0,0.0,100.0
4947,527.0,527.0,0.0,100.0
4948,914.0,914.0,0.0,100.0
4949,900.0,900.0,0.0,100.0
4950,598.0,598.0,0.0,100.0
4951,5902.0,5902.0,0.0,100.0
4952,2887.0,2887.0,0.0,100.0
4953,62.0,62.0,0.0,100.0
4954,236.0,236.0,0.0,100.0
4955,344.0,344.0,0.0,100.0
4956,1043.0,1043.0,0.0,100.0
4957,445.0,445.0,0.0,100.0
4958,111.0,111.0,0.0,100.0
4959,1555.0,1555.0,0.0,100.0
4960,648.0,648.0,0.0,100.0
4961,275.0,275.0,0.0,100.0
4962,3100.0,3100.0,0.0,100.0
4963,1221.0,1221.0,0.0,100.0
4964,217.0,217.0,0.0,100.0
4965,572.0,572.0,0.0,100.0
4966,392.0,392.0,0.0,100.0
4967,1314.0,1314.0,0.0,100.0
4968,11502.0,11502.0,0.0,100.0
4969,1467.0,1467.0,0.0,100.0
4970,581.0,581.0,0.0,100.0
4971,188.0,188.0,0.0,100.0
4972,60.0,60.0,0.0,100.0
4973,252.0,252.0,0.0,100.0
4974,473.0,473.0,0.0,100.0
4975,148.0,148.0,0.0,100.0
4976,696.0,696.0,0.0,100.0
4977,2131.0,2131.0,0.0,100.0
4978,220.0,220.0,0.0,100.0
4979,357.0,357.0,0.0,100.0
4980,730.0,730.0,0.0,100.0
4981,671.0,671.0,0.0,100.0
4982,521.0,521.0,0.0,100.0
4983,894.0,894.0,0.0,100.0
4984,1050.0,1050.0,0.0,100.0
4985,1128.0,1128.0,0.0,100.0
4986,585.0,585.0,0.0,100.0
4987,731.0,731.0,0.0,100.0
4988,483.0,483.0,0.0,100.0
4989,2007.0,2007.0,0.0,100.0
4990,1259.0,1259.0,0.0,100.0
4991,383.0,383.0,0.0,100.0
4992,427.0,427.0,0.0,100.0
4993,1863.0,1863.0,0.0,100.0
4994,1196.0,1196.0,0.0,100.0
4995,548.0,548.0,0.0,100.0
4996,152.0,152.0,0.0,100.0
4997,8243.0,8243.0,0.0,100.0
4998,2014.0,2014.0,0.0,100.0
4999,5793.0,5793.0,0.0,100.0
5000,6772.0,6772.0,0.0,100.0
5001,4879.0,4879.0,0.0,100.0
5002,3729.0,3729.0,0.0,100.0
5003,1298.0,1298.0,0.0,100.0
5004,1149.0,1149.0,0.0,100.0
5005,622.0,622.0,0.0,100.0
5006,292.0,292.0,0.0,100.0
5007,1599.0,1599.0,0.0,100.0
5008,1588.0,1588.0,0.0,100.0
5009,17091.0,17091.0,0.0,100.0
5010,216.0,216.0,0.0,100.0
5011,342.0,342.0,0.0,100.0
5012,758.0,758.0,0.0,100.0
5013,388.0,388.0,0.0,100.0
5014,276.0,276.0,0.0,100.0
5015,256.0,256.0,0.0,100.0
5016,368.0,368.0,0.0,100.0
5017,694.0,694.0,0.0,100.0
5018,278.0,278.0,0.0,100.0
5019,3178.0,3178.0,0.0,100.0
5020,1203.0,1203.0,0.0,100.0
5021,384.0,384.0,0.0,100.0
5022,277.0,277.0,0.0,100.0
5023,575.0,575.0,0.0,100.0
5024,1764.0,1764.0,0.0,100.0
5025,294.0,294.0,0.0,100.0
5026,2641.0,2641.0,0.0,100.0
5027,532.0,532.0,0.0,100.0
5028,161.0,161.0,0.0,100.0
5029,382.0,382.0,0.0,100.0
5030,185.0,185.0,0.0,100.0
5031,559.0,559.0,0.0,100.0
5032,191.0,191.0,0.0,100.0
5033,578.0,578.0,0.0,100.0
5034,453.0,453.0,0.0,100.0
5035,435.0,435.0,0.0,100.0
5036,1467.0,1467.0,0.0,100.0
5037,3839.0,3839.0,0.0,100.0
5038,1077.0,1077.0,0.0,100.0
5039,424.0,424.0,0.0,100.0
5040,1183.0,1183.0,0.0,100.0
5041,502.0,502.0,0.0,100.0
5042,327.0,327.0,0.0,100.0
5043,1656.0,1656.0,0.0,100.0
5044,2814.0,2814.0,0.0,100.0
5045,2462.0,2462.0,0.0,100.0
5046,1060.0,1060.0,0.0,100.0
5047,244.0,244.0,0.0,100.0
5048,511.0,511.0,0.0,100.0
5049,748.0,748.0,0.0,100.0
5050,880.0,880.0,0.0,100.0
5051,3419.0,3419.0,0.0,100.0
5052,3224.0,3224.0,0.0,100.0
5053,1221.0,1221.0,0.0,100.0
5054,309.0,309.0,0.0,100.0
5055,596.0,596.0,0.0,100.0
5056,46475.0,46475.0,0.0,100.0
5057,564.0,564.0,0.0,100.0
5058,896.0,896.0,0.0,100.0
5059,496.0,496.0,0.0,100.0
5060,746.0,746.0,0.0,100.0
5061,541.0,541.0,0.0,100.0
5062,766.0,766.0,0.0,100.0
5063,236.0,236.0,0.0,100.0
5064,958.0,958.0,0.0,100.0
5065,3983.0,3983.0,0.0,100.0
5066,464.0,464.0,0.0,100.0
5067,597.0,597.0,0.0,100.0
5068,324.0,324.0,0.0,100.0
5069,1247.0,1247.0,0.0,100.0
5070,547.0,547.0,0.0,100.0
5071,463.0,463.0,0.0,100.0
5072,145.0,145.0,0.0,100.0
5073,730.0,730.0,0.0,100.0
5074,983.0,983.0,0.0,100.0
5075,111.0,111.0,0.0,100.0
5076,454.0,454.0,0.0,100.0
5077,1008.0,1008.0,0.0,100.0
5078,424.0,424.0,0.0,100.0
5079,788.0,788.0,0.0,100.0
5080,260.0,260.0,0.0,100.0
5081,865.0,865.0,0.0,100.0
5082,6199.0,6199.0,0.0,100.0
5083,607.0,607.0,0.0,100.0
5084,1295.0,1295.0,0.0,100.0
5085,375.0,375.0,0.0,100.0
5086,2380.0,2380.0,0.0,100.0
5087,1986.0,1986.0,0.0,100.0
5088,826.0,826.0,0.0,100.0
5089,4998.0,4998.0,0.0,100.0
5090,480.0,480.0,0.0,100.0
5091,386.0,386.0,0.0,100.0
5092,508.0,508.0,0.0,100.0
5093,781.0,781.0,0.0,100.0
5094,212.0,212.0,0.0,100.0
5095,602.0,602.0,0.0,100.0
5096,231.0,231.0,0.0,100.0
5097,955.0,955.0,0.0,100.0
5098,671.0,671.0,0.0,100.0
5099,2118.0,2118.0,0.0,100.0
5100,275.0,275.0,0.0,100.0
5101,288.0,288.0,0.0,100.0
5102,304.0,304.0,0.0,100.0
5103,3128.0,3128.0,0.0,100.0
5104,502.0,502.0,0.0,100.0
5105,314.0,314.0,0.0,100.0
5106,335.0,335.0,0.0,100.0
5107,903.0,903.0,0.0,100.0
5108,1281.0,1281.0,0.0,100.0
5109,3947.0,3947.0,0.0,100.0
5110,360.0,360.0,0.0,100.0
5111,893.0,893.0,0.0,100.0
5112,1197.0,1197.0,0.0,100.0
5113,113.0,113.0,0.0,100.0
5114,1600.0,1600.0,0.0,100.0
5115,405.0,405.0,0.0,100.0
5116,291.0,291.0,0.0,100.0
5117,189.0,189.0,0.0,100.0
5118,812.0,812.0,0.0,100.0
5119,221.0,221.0,0.0,100.0
5120,963.0,963.0,0.0,100.0
5121,1177.0,1177.0,0.0,100.0
5122,1113.0,1113.0,0.0,100.0
5123,1427.0,1427.0,0.0,100.0
5124,1497.0,1497.0,0.0,100.0
5125,2803.0,2803.0,0.0,100.0
5126,2609.0,2609.0,0.0,100.0
5127,233.0,233.0,0.0,100.0
5128,149.0,149.0,0.0,100.0
5129,1539.0,1539.0,0.0,100.0
5130,300.0,300.0,0.0,100.0
5131,91.0,91.0,0.0,100.0
5132,154.0,154.0,0.0,100.0
5133,164.0,164.0,0.0,100.0
5134,762.0,762.0,0.0,100.0
5135,66.0,66.0,0.0,100.0
5136,20986.0,20986.0,0.0,100.0
5137,426.0,426.0,0.0,100.0
5138,685.0,685.0,0.0,100.0
5139,1594.0,1594.0,0.0,100.0
5140,23647.0,23647.0,0.0,100.0
5141,2747.0,2747.0,0.0,100.0
5142,1514.0,1514.0,0.0,100.0
5143,578.0,578.0,0.0,100.0
5144,157.0,157.0,0.0,100.0
5145,751.0,751.0,0.0,100.0
5146,230.0,230.0,0.0,100.0
5147,448.0,448.0,0.0,100.0
5148,327.0,327.0,0.0,100.0
5149,308.0,308.0,0.0,100.0
5150,742.0,742.0,0.0,100.0
5151,7748.0,7748.0,0.0,100.0
5152,642.0,642.0,0.0,100.0
5153,84.0,84.0,0.0,100.0
5154,417.0,417.0,0.0,100.0
5155,525.0,525.0,0.0,100.0
5156,678.0,678.0,0.0,100.0
5157,12681.0,12681.0,0.0,100.0
5158,1042.0,1042.0,0.0,100.0
5159,901.0,901.0,0.0,100.0
5160,5422.0,5422.0,0.0,100.0
5161,465.0,465.0,0.0,100.0
5162,385.0,385.0,0.0,100.0
5163,223.0,223.0,0.0,100.0
5164,203.0,203.0,0.0,100.0
5165,690.0,690.0,0.0,100.0
5166,868.0,868.0,0.0,100.0
5167,25626.0,25626.0,0.0,100.0
5168,479.0,479.0,0.0,100.0
5169,721.0,721.0,0.0,100.0
5170,388.0,388.0,0.0,100.0
5171,702.0,702.0,0.0,100.0
5172,1587.0,1587.0,0.0,100.0
5173,1522.0,1522.0,0.0,100.0
5174,275.0,275.0,0.0,100.0
5175,4431.0,4431.0,0.0,100.0
5176,333.0,333.0,0.0,100.0
5177,574.0,574.0,0.0,100.0
5178,604.0,604.0,0.0,100.0
5179,538.0,538.0,0.0,100.0
5180,495.0,495.0,0.0,100.0
5181,378.0,378.0,0.0,100.0
5182,1788.0,1788.0,0.0,100.0
5183,212.0,212.0,0.0,100.0
5184,103.0,103.0,0.0,100.0
5185,2882.0,2882.0,0.0,100.0
5186,1219.0,1219.0,0.0,100.0
5187,1105.0,1105.0,0.0,100.0
5188,278.0,278.0,0.0,100.0
5189,976.0,976.0,0.0,100.0
5190,483.0,483.0,0.0,100.0
5191,1247.0,1247.0,0.0,100.0
5192,318.0,318.0,0.0,100.0
5193,5706.0,5706.0,0.0,100.0
5194,4049.0,4049.0,0.0,100.0
5195,156.0,156.0,0.0,100.0
5196,532.0,532.0,0.0,100.0
5197,1861.0,1861.0,0.0,100.0
5198,814.0,814.0,0.0,100.0
5199,101.0,101.0,0.0,100.0
5200,224.0,224.0,0.0,100.0
5201,1407.0,1407.0,0.0,100.0
5202,15453.0,15453.0,0.0,100.0
5203,194.0,194.0,0.0,100.0
5204,1082.0,1082.0,0.0,100.0
5205,919.0,919.0,0.0,100.0
5206,783.0,783.0,0.0,100.0
5207,733.0,733.0,0.0,100.0
5208,746.0,746.0,0.0,100.0
5209,262.0,262.0,0.0,100.0
5210,296.0,296.0,0.0,100.0
5211,565.0,565.0,0.0,100.0
5212,352.0,352.0,0.0,100.0
5213,266.0,266.0,0.0,100.0
5214,10027.0,10027.0,0.0,100.0
5215,446.0,446.0,0.0,100.0
5216,51.0,51.0,0.0,100.0
5217,267.0,267.0,0.0,100.0
5218,773.0,773.0,0.0,100.0
5219,529.0,529.0,0.0,100.0
5220,777.0,777.0,0.0,100.0
5221,527.0,527.0,0.0,100.0
5222,463.0,463.0,0.0,100.0
5223,313.0,313.0,0.0,100.0
5224,224.0,224.0,0.0,100.0
5225,659.0,659.0,0.0,100.0
5226,9152.0,9152.0,0.0,100.0
5227,3381.0,3381.0,0.0,100.0
5228,15722.0,15722.0,0.0,100.0
5229,5595.0,5595.0,0.0,100.0
5230,424.0,424.0,0.0,100.0
5231,512.0,512.0,0.0,100.0
5232,317.0,317.0,0.0,100.0
5233,321.0,321.0,0.0,100.0
5234,1382.0,1382.0,0.0,100.0
5235,502.0,502.0,0.0,100.0
5236,617.0,617.0,0.0,100.0
5237,217.0,217.0,0.0,100.0
5238,838.0,838.0,0.0,100.0
5239,809.0,809.0,0.0,100.0
5240,152.0,152.0,0.0,100.0
5241,347.0,347.0,0.0,100.0
5242,56166.0,56166.0,0.0,100.0
5243,1631.0,1631.0,0.0,100.0
5244,1092.0,1092.0,0.0,100.0
5245,10765.0,10765.0,0.0,100.0
5246,1547.0,1547.0,0.0,100.0
5247,24264.0,24264.0,0.0,100.0
5248,489.0,489.0,0.0,100.0
5249,758.0,758.0,0.0,100.0
5250,268.0,268.0,0.0,100.0
5251,769.0,769.0,0.0,100.0
5252,912.0,912.0,0.0,100.0
5253,377.0,377.0,0.0,100.0
5254,413.0,413.0,0.0,100.0
5255,711.0,711.0,0.0,100.0
5256,9271.0,9271.0,0.0,100.0
5257,685.0,685.0,0.0,100.0
5258,441.0,441.0,0.0,100.0
5259,248.0,248.0,0.0,100.0
5260,323.0,323.0,0.0,100.0
5261,1204.0,1204.0,0.0,100.0
5262,183.0,183.0,0.0,100.0
5263,260.0,260.0,0.0,100.0
5264,273.0,273.0,0.0,100.0
5265,158.0,158.0,0.0,100.0
5266,114.0,114.0,0.0,100.0
5267,140.0,140.0,0.0,100.0
5268,715.0,715.0,0.0,100.0
5269,5349.0,5349.0,0.0,100.0
5270,131.0,131.0,0.0,100.0
5271,349.0,349.0,0.0,100.0
5272,569.0,569.0,0.0,100.0
5273,660.0,660.0,0.0,100.0
5274,1773.0,1773.0,0.0,100.0
5275,507.0,507.0,0.0,100.0
5276,1201.0,1201.0,0.0,100.0
5277,1851.0,1851.0,0.0,100.0
5278,428.0,428.0,0.0,100.0
5279,294.0,294.0,0.0,100.0
5280,420.0,420.0,0.0,100.0
5281,204.0,204.0,0.0,100.0
5282,518.0,518.0,0.0,100.0
5283,277.0,277.0,0.0,100.0
5284,157.0,157.0,0.0,100.0
5285,1974.0,1974.0,0.0,100.0
5286,424.0,424.0,0.0,100.0
5287,547.0,547.0,0.0,100.0
5288,9868.0,9868.0,0.0,100.0
5289,362.0,362.0,0.0,100.0
5290,702.0,702.0,0.0,100.0
5291,246.0,246.0,0.0,100.0
5292,342.0,342.0,0.0,100.0
5293,10835.0,10835.0,0.0,100.0
5294,2658.0,2658.0,0.0,100.0
5295,623.0,623.0,0.0,100.0
5296,490.0,490.0,0.0,100.0
5297,7066.0,7066.0,0.0,100.0
5298,449.0,449.0,0.0,100.0
5299,187.0,187.0,0.0,100.0
5300,190.0,190.0,0.0,100.0
5301,88.0,88.0,0.0,100.0
5302,765.0,765.0,0.0,100.0
5303,424.0,424.0,0.0,100.0
5304,1472.0,1472.0,0.0,100.0
5305,2523.0,2523.0,0.0,100.0
5306,715.0,715.0,0.0,100.0
5307,629.0,629.0,0.0,100.0
5308,1065.0,1065.0,0.0,100.0
5309,801.0,801.0,0.0,100.0
5310,546.0,546.0,0.0,100.0
5311,273.0,273.0,0.0,100.0
5312,281.0,281.0,0.0,100.0
5313,874.0,874.0,0.0,100.0
5314,496.0,496.0,0.0,100.0
5315,1315.0,1315.0,0.0,100.0
5316,237.0,237.0,0.0,100.0
5317,474.0,474.0,0.0,100.0
5318,557.0,557.0,0.0,100.0
5319,205.0,205.0,0.0,100.0
5320,290.0,290.0,0.0,100.0
5321,555.0,555.0,0.0,100.0
5322,485.0,485.0,0.0,100.0
5323,710.0,710.0,0.0,100.0
5324,312.0,312.0,0.0,100.0
5325,108.0,108.0,0.0,100.0
5326,277.0,277.0,0.0,100.0
5327,809.0,809.0,0.0,100.0
5328,445.0,445.0,0.0,100.0
5329,296.0,296.0,0.0,100.0
5330,297.0,297.0,0.0,100.0
5331,400.0,400.0,0.0,100.0
5332,339.0,339.0,0.0,100.0
5333,7481.0,7481.0,0.0,100.0
5334,1126.0,1126.0,0.0,100.0
5335,3258.0,3258.0,0.0,100.0
5336,1757.0,1757.0,0.0,100.0
5337,179.0,179.0,0.0,100.0
5338,7818.0,7818.0,0.0,100.0
5339,493.0,493.0,0.0,100.0
5340,397.0,397.0,0.0,100.0
5341,303.0,303.0,0.0,100.0
5342,534.0,534.0,0.0,100.0
5343,2491.0,2491.0,0.0,100.0
5344,766.0,766.0,0.0,100.0
5345,2174.0,2174.0,0.0,100.0
5346,399.0,399.0,0.0,100.0
5347,14503.0,14503.0,0.0,100.0
5348,575.0,575.0,0.0,100.0
5349,2388.0,2388.0,0.0,100.0
5350,1343.0,1343.0,0.0,100.0
5351,143.0,143.0,0.0,100.0
5352,10389.0,10389.0,0.0,100.0
5353,6601.0,6601.0,0.0,100.0
5354,406.0,406.0,0.0,100.0
5355,407.0,407.0,0.0,100.0
5356,3967.0,3967.0,0.0,100.0
5357,959.0,959.0,0.0,100.0
5358,545.0,545.0,0.0,100.0
5359,978.0,978.0,0.0,100.0
5360,770.0,770.0,0.0,100.0
5361,1034.0,1034.0,0.0,100.0
5362,112.0,112.0,0.0,100.0
5363,363.0,363.0,0.0,100.0
5364,642.0,642.0,0.0,100.0
5365,41.0,41.0,0.0,100.0
5366,835.0,835.0,0.0,100.0
5367,717.0,717.0,0.0,100.0
5368,629.0,629.0,0.0,100.0
5369,987.0,987.0,0.0,100.0
5370,154.0,154.0,0.0,100.0
5371,334.0,334.0,0.0,100.0
5372,466.0,466.0,0.0,100.0
5373,202.0,202.0,0.0,100.0
5374,401.0,401.0,0.0,100.0
5375,3526.0,3526.0,0.0,100.0
5376,854.0,854.0,0.0,100.0
5377,854.0,854.0,0.0,100.0
5378,5837.0,5837.0,0.0,100.0
5379,3039.0,3039.0,0.0,100.0
5380,697.0,697.0,0.0,100.0
5381,453.0,453.0,0.0,100.0
5382,1635.0,1635.0,0.0,100.0
5383,42203.0,42203.0,0.0,100.0
5384,2888.0,2888.0,0.0,100.0
5385,796.0,796.0,0.0,100.0
5386,4785.0,4785.0,0.0,100.0
5387,1531.0,1531.0,0.0,100.0
5388,370.0,370.0,0.0,100.0
5389,792.0,792.0,0.0,100.0
5390,446.0,446.0,0.0,100.0
5391,2107.0,2107.0,0.0,100.0
5392,365.0,365.0,0.0,100.0
5393,555.0,555.0,0.0,100.0
5394,394.0,394.0,0.0,100.0
5395,171.0,171.0,0.0,100.0
5396,246.0,246.0,0.0,100.0
5397,1304.0,1304.0,0.0,100.0
5398,11445.0,11445.0,0.0,100.0
5399,932.0,932.0,0.0,100.0
5400,637.0,637.0,0.0,100.0
5401,209.0,209.0,0.0,100.0
5402,318.0,318.0,0.0,100.0
5403,225.0,225.0,0.0,100.0
5404,267.0,267.0,0.0,100.0
5405,90.0,90.0,0.0,100.0
5406,229.0,229.0,0.0,100.0
5407,54035.0,54035.0,0.0,100.0
5408,3045.0,3045.0,0.0,100.0
5409,890.0,890.0,0.0,100.0
5410,1778.0,1778.0,0.0,100.0
5411,279.0,279.0,0.0,100.0
5412,356.0,356.0,0.0,100.0
5413,2731.0,2731.0,0.0,100.0
5414,485.0,485.0,0.0,100.0
5415,403.0,403.0,0.0,100.0
5416,5200.0,5200.0,0.0,100.0
5417,761.0,761.0,0.0,100.0
5418,232.0,232.0,0.0,100.0
5419,365.0,365.0,0.0,100.0
5420,27.0,27.0,0.0,100.0
5421,1384.0,1384.0,0.0,100.0
5422,310.0,310.0,0.0,100.0
5423,231.0,231.0,0.0,100.0
5424,155.0,155.0,0.0,100.0
5425,1515.0,1515.0,0.0,100.0
5426,237.0,237.0,0.0,100.0
5427,1659.0,1659.0,0.0,100.0
5428,221.0,221.0,0.0,100.0
5429,2709.0,2709.0,0.0,100.0
5430,1447.0,1447.0,0.0,100.0
5431,5881.0,5881.0,0.0,100.0
5432,2148.0,2148.0,0.0,100.0
5433,258.0,258.0,0.0,100.0
5434,32812.0,32812.0,0.0,100.0
5435,1770.0,1770.0,0.0,100.0
5436,461.0,461.0,0.0,100.0
5437,4973.0,4973.0,0.0,100.0
5438,250.0,250.0,0.0,100.0
5439,1607.0,1607.0,0.0,100.0
5440,417.0,417.0,0.0,100.0
5441,1404.0,1404.0,0.0,100.0
5442,1951.0,1951.0,0.0,100.0
5443,873.0,873.0,0.0,100.0
5444,867.0,867.0,0.0,100.0
5445,1715.0,1715.0,0.0,100.0
5446,5372.0,5372.0,0.0,100.0
5447,4930.0,4930.0,0.0,100.0
5448,731.0,731.0,0.0,100.0
5449,741.0,741.0,0.0,100.0
5450,4615.0,4615.0,0.0,100.0
5451,1748.0,1748.0,0.0,100.0
5452,911.0,911.0,0.0,100.0
5453,519.0,519.0,0.0,100.0
5454,868.0,868.0,0.0,100.0
5455,784.0,784.0,0.0,100.0
5456,728.0,728.0,0.0,100.0
5457,1299.0,1299.0,0.0,100.0
5458,201.0,201.0,0.0,100.0
5459,1151.0,1151.0,0.0,100.0
5460,2512.0,2512.0,0.0,100.0
5461,778.0,778.0,0.0,100.0
5462,368.0,368.0,0.0,100.0
5463,1517.0,1517.0,0.0,100.0
5464,816.0,816.0,0.0,100.0
5465,367.0,367.0,0.0,100.0
5466,567.0,567.0,0.0,100.0
5467,889.0,889.0,0.0,100.0
5468,229.0,229.0,0.0,100.0
5469,1157.0,1157.0,0.0,100.0
5470,5028.0,5028.0,0.0,100.0
5471,200.0,200.0,0.0,100.0
5472,1090.0,1090.0,0.0,100.0
5473,1123.0,1123.0,0.0,100.0
5474,6521.0,6521.0,0.0,100.0
5475,585.0,585.0,0.0,100.0
5476,1110.0,1110.0,0.0,100.0
5477,338.0,338.0,0.0,100.0
5478,518.0,518.0,0.0,100.0
5479,1097.0,1097.0,0.0,100.0
5480,196.0,196.0,0.0,100.0
5481,767.0,767.0,0.0,100.0
5482,1104.0,1104.0,0.0,100.0
5483,676.0,676.0,0.0,100.0
5484,913.0,913.0,0.0,100.0
5485,323.0,323.0,0.0,100.0
5486,850.0,850.0,0.0,100.0
5487,313.0,313.0,0.0,100.0
5488,955.0,955.0,0.0,100.0
5489,580.0,580.0,0.0,100.0
5490,238.0,238.0,0.0,100.0
5491,1824.0,1824.0,0.0,100.0
5492,447.0,447.0,0.0,100.0
5493,395.0,395.0,0.0,100.0
5494,799.0,799.0,0.0,100.0
5495,2146.0,2146.0,0.0,100.0
5496,100.0,100.0,0.0,100.0
5497,234.0,234.0,0.0,100.0
5498,220.0,220.0,0.0,100.0
5499,142.0,142.0,0.0,100.0
5500,248.0,248.0,0.0,100.0
5501,782.0,782.0,0.0,100.0
5502,700.0,700.0,0.0,100.0
5503,599.0,599.0,0.0,100.0
5504,554.0,554.0,0.0,100.0
5505,1671.0,1671.0,0.0,100.0
5506,415.0,415.0,0.0,100.0
5507,2117.0,2117.0,0.0,100.0
5508,1124.0,1124.0,0.0,100.0
5509,1131.0,1131.0,0.0,100.0
5510,288.0,288.0,0.0,100.0
5511,501.0,501.0,0.0,100.0
5512,502.0,502.0,0.0,100.0
5513,1932.0,1932.0,0.0,100.0
5514,869.0,869.0,0.0,100.0
5515,621.0,621.0,0.0,100.0
5516,8462.0,8462.0,0.0,100.0
5517,0.0,0.0,0.0,0.0
5518,734.0,734.0,0.0,100.0
5519,8074.0,8074.0,0.0,100.0
5520,1012.0,1012.0,0.0,100.0
5521,185.0,185.0,0.0,100.0
5522,302.0,302.0,0.0,100.0
5523,697.0,697.0,0.0,100.0
5524,4141.0,4141.0,0.0,100.0
5525,987.0,987.0,0.0,100.0
5526,393.0,393.0,0.0,100.0
5527,2299.0,2299.0,0.0,100.0
5528,2569.0,2569.0,0.0,100.0
5529,181.0,181.0,0.0,100.0
5530,263.0,263.0,0.0,100.0
5531,1689.0,1689.0,0.0,100.0
5532,783.0,783.0,0.0,100.0
5533,553.0,553.0,0.0,100.0
5534,146.0,146.0,0.0,100.0
5535,539.0,539.0,0.0,100.0
5536,283.0,283.0,0.0,100.0
5537,225.0,225.0,0.0,100.0
