region_id,Type_of_Equipment_Used
2508,"Ballot Marking Device,Scanner"
2509,"Ballot Marking Device,Scanner"
2510,"Ballot Marking Device,Scanner"
2511,"Ballot Marking Device,Scanner"
2512,"Ballot Marking Device,Scanner"
2513,"Ballot Marking Device,Scanner"
2514,"Ballot Marking Device,Scanner"
2515,"Ballot Marking Device,Scanner"
2516,"Ballot Marking Device,Scanner"
2517,"Ballot Marking Device,Scanner"
2518,"Ballot Marking Device,Scanner"
2519,"Ballot Marking Device,Scanner"
2520,"Ballot Marking Device,Scanner"
2521,"Ballot Marking Device,Scanner"
2522,"Ballot Marking Device,Scanner"
2523,"Ballot Marking Device,Scanner"
2524,"Ballot Marking Device,Scanner"
2525,"Ballot Marking Device,Scanner"
2526,"Ballot Marking Device,Scanner"
2527,"Ballot Marking Device,Scanner"
2528,"Ballot Marking Device,Scanner"
2529,"Ballot Marking Device,Scanner"
2530,"Ballot Marking Device,Scanner"
2531,"Ballot Marking Device,Scanner"
2532,"Ballot Marking Device,Scanner"
2533,"Ballot Marking Device,Scanner"
2534,"Ballot Marking Device,Scanner"
2535,"Ballot Marking Device,Scanner"
2536,"Ballot Marking Device,Scanner"
2537,"Ballot Marking Device,Scanner"
2538,"Ballot Marking Device,Scanner"
2539,"Ballot Marking Device,Scanner"
2540,"Ballot Marking Device,Scanner"
2541,"Ballot Marking Device,Scanner"
2542,"Ballot Marking Device,Scanner"
2543,"Ballot Marking Device,Scanner"
2544,"Ballot Marking Device,Scanner"
2545,"Ballot Marking Device,Scanner"
2546,"Ballot Marking Device,Scanner"
2547,"Ballot Marking Device,Scanner"
2548,"Ballot Marking Device,Scanner"
2549,"Ballot Marking Device,Scanner"
2550,"Ballot Marking Device,Scanner"
2551,"Ballot Marking Device,Scanner"
2552,"Ballot Marking Device,Scanner"
2554,"Ballot Marking Device,Scanner"
2555,"Ballot Marking Device,Scanner"
2556,"Ballot Marking Device,Scanner"
2557,"Ballot Marking Device,Scanner"
2558,"Ballot Marking Device,Scanner"
2559,"Ballot Marking Device,Scanner"
2560,"Ballot Marking Device,Scanner"
2561,"Ballot Marking Device,Scanner"
2562,"Ballot Marking Device,Scanner"
2563,"Ballot Marking Device,Scanner"
2564,"Ballot Marking Device,Scanner"
2565,"Ballot Marking Device,Scanner"
2566,Ballot Marking Device
2567,"Ballot Marking Device,Scanner"
2568,"Ballot Marking Device,Scanner"
2569,Ballot Marking Device
2570,"Ballot Marking Device,Scanner"
2571,"Ballot Marking Device,Scanner"
2572,"Ballot Marking Device,Scanner"
2573,Ballot Marking Device
2574,"Ballot Marking Device,Scanner"
2575,Ballot Marking Device
2576,"Ballot Marking Device,Scanner"
2577,"Ballot Marking Device,Scanner"
2578,"Ballot Marking Device,Scanner"
2579,"Ballot Marking Device,Scanner"
2580,"Ballot Marking Device,Scanner"
2581,"Ballot Marking Device,Scanner"
2582,"Ballot Marking Device,Scanner"
2583,"Ballot Marking Device,Scanner"
2584,Ballot Marking Device
2585,"Ballot Marking Device,Scanner"
2586,Ballot Marking Device
2587,"Ballot Marking Device,Scanner"
2588,"Ballot Marking Device,Scanner"
2589,"Ballot Marking Device,Scanner"
2590,"Ballot Marking Device,Scanner"
2591,"Ballot Marking Device,Scanner"
2592,"Ballot Marking Device,Scanner"
2593,"Ballot Marking Device,Scanner"
2594,Ballot Marking Device
2595,"Ballot Marking Device,Scanner"
2596,Ballot Marking Device
2597,"Ballot Marking Device,Scanner"
2598,"Ballot Marking Device,Scanner"
2599,"Ballot Marking Device,Scanner"
2600,"Ballot Marking Device,Scanner"
2601,"Ballot Marking Device,Scanner"
2602,"Ballot Marking Device,Scanner"
2603,"Ballot Marking Device,Scanner"
2604,"Ballot Marking Device,Scanner"
2605,"Ballot Marking Device,Scanner"
2606,"Ballot Marking Device,Scanner"
2607,"Ballot Marking Device,Scanner"
2608,Ballot Marking Device
2609,"Ballot Marking Device,Scanner"
2610,"Ballot Marking Device,Scanner"
2611,"Ballot Marking Device,Scanner"
2612,"Ballot Marking Device,Scanner"
2613,"Ballot Marking Device,Scanner"
2614,"Ballot Marking Device,Scanner"
2615,"Ballot Marking Device,Scanner"
2616,"Ballot Marking Device,Scanner"
2617,"Ballot Marking Device,Scanner"
2618,"Ballot Marking Device,Scanner"
2619,"Ballot Marking Device,Scanner"
2620,"Ballot Marking Device,Scanner"
2621,"Ballot Marking Device,Scanner"
2622,"Ballot Marking Device,Scanner"
2623,"Ballot Marking Device,Scanner"
2624,"Ballot Marking Device,Scanner"
2625,"Ballot Marking Device,Scanner"
2626,"Ballot Marking Device,Scanner"
2627,"Ballot Marking Device,Scanner"
2628,"Ballot Marking Device,Scanner"
2629,"Ballot Marking Device,Scanner"
2630,"Ballot Marking Device,Scanner"
2631,"Ballot Marking Device,Scanner"
2632,"Ballot Marking Device,Scanner"
2633,"Ballot Marking Device,Scanner"
2634,"Ballot Marking Device,Scanner"
2635,"Ballot Marking Device,Scanner"
2636,"Ballot Marking Device,Scanner"
2637,"Ballot Marking Device,Scanner"
2638,"Ballot Marking Device,Scanner"
2639,"Ballot Marking Device,Scanner"
2640,"Ballot Marking Device,Scanner"
2641,"Ballot Marking Device,Scanner"
2642,"Ballot Marking Device,Scanner"
2643,"Ballot Marking Device,Scanner"
2644,"Ballot Marking Device,Scanner"
2645,"Ballot Marking Device,Scanner"
2646,"Ballot Marking Device,Scanner"
2647,"Ballot Marking Device,Scanner"
2648,"Ballot Marking Device,Scanner"
2649,"Ballot Marking Device,Scanner"
2650,"Ballot Marking Device,Scanner"
2651,"Ballot Marking Device,Scanner"
2652,"Ballot Marking Device,Scanner"
2653,"Ballot Marking Device,Scanner"
2654,"Ballot Marking Device,Scanner"
2655,"Ballot Marking Device,Scanner"
2656,"Ballot Marking Device,Scanner"
2657,"Ballot Marking Device,Scanner"
2658,"Ballot Marking Device,Scanner"
2659,"Ballot Marking Device,Scanner"
2660,"Ballot Marking Device,Scanner"
2661,"Ballot Marking Device,Scanner"
2662,"Ballot Marking Device,Scanner"
2663,"Ballot Marking Device,Scanner"
2664,"Ballot Marking Device,Scanner"
2665,"Ballot Marking Device,Scanner"
2666,"Ballot Marking Device,Scanner"
2667,"Ballot Marking Device,Scanner"
2668,"Ballot Marking Device,Scanner"
2669,"Ballot Marking Device,Scanner"
2670,"Ballot Marking Device,Scanner"
2671,"Ballot Marking Device,Scanner"
2672,"Ballot Marking Device,Scanner"
2673,"Ballot Marking Device,Scanner"
2674,"Ballot Marking Device,Scanner"
2675,"Ballot Marking Device,Scanner"
2676,"Ballot Marking Device,Scanner"
2677,"Ballot Marking Device,Scanner"
2678,"Ballot Marking Device,Scanner"
2679,"Ballot Marking Device,Scanner"
2680,"Ballot Marking Device,Scanner"
2681,"Ballot Marking Device,Scanner"
2682,"Ballot Marking Device,Scanner"
2683,"Ballot Marking Device,Scanner"
2684,"Ballot Marking Device,Scanner"
2685,"Ballot Marking Device,Scanner"
2686,"Ballot Marking Device,Scanner"
2687,"Ballot Marking Device,Scanner"
2688,"Ballot Marking Device,Scanner"
2689,"Ballot Marking Device,Scanner"
2690,"Ballot Marking Device,Scanner"
2691,"Ballot Marking Device,Scanner"
2692,"Ballot Marking Device,Scanner"
2693,"Ballot Marking Device,Scanner"
2694,"Ballot Marking Device,Scanner"
2695,"Ballot Marking Device,Scanner"
2696,"Ballot Marking Device,Scanner"
2697,"Ballot Marking Device,Scanner"
2698,"Ballot Marking Device,Scanner"
2699,"Ballot Marking Device,Scanner"
2700,"Ballot Marking Device,Scanner"
2701,"Ballot Marking Device,Scanner"
2702,"Ballot Marking Device,Scanner"
2703,"Ballot Marking Device,Scanner"
2704,"Ballot Marking Device,Scanner"
2705,"Ballot Marking Device,Scanner"
2706,"DRE with VVPAT,Scanner"
2707,"DRE with VVPAT,Scanner"
2708,"DRE with VVPAT,Scanner"
2709,"DRE with VVPAT,Scanner"
2710,"Ballot Marking Device,Scanner"
2711,"Ballot Marking Device,Scanner"
2712,"DRE with VVPAT,Scanner"
2713,"Ballot Marking Device,Scanner"
2714,"DRE with VVPAT,Scanner"
2715,"DRE with VVPAT,Scanner"
2716,"Ballot Marking Device,Scanner"
2717,"DRE with VVPAT,Scanner"
2718,"DRE with VVPAT,Scanner"
2719,"DRE with VVPAT,Scanner"
2720,"DRE with VVPAT,Scanner"
2721,"Ballot Marking Device,Scanner"
2722,"Ballot Marking Device,Scanner"
2723,Scanner
2724,Scanner
2725,Scanner
2727,Scanner
2728,Scanner
2729,Scanner
2730,Scanner
2731,Scanner
2732,Scanner
2733,Scanner
2734,Scanner
2735,Scanner
2736,Scanner
2737,Scanner
2738,Scanner
2740,Scanner
2743,Scanner
2749,Scanner
2750,Scanner
2751,Scanner
2752,Scanner
2754,Scanner
2756,Scanner
2757,Scanner
2761,Scanner
2764,Scanner
2765,Scanner
2766,Scanner
2767,Scanner
2768,Scanner
2769,Scanner
2770,Scanner
2771,Scanner
2775,Scanner
2777,Scanner
2780,Scanner
2782,Scanner
2783,Scanner
2784,Scanner
2788,Scanner
2790,Scanner
2803,Scanner
2829,Scanner
2832,Scanner
2834,Scanner
2835,Scanner
2836,Scanner
2840,Scanner
2842,Scanner
2844,Scanner
2845,Scanner
2849,Scanner
2850,Scanner
2851,Scanner
2852,Scanner
2854,Scanner
2862,Scanner
2865,Scanner
2869,Scanner
2870,Scanner
2871,Scanner
2872,Scanner
2874,Scanner
2877,Scanner
2881,Scanner
2882,Scanner
2883,Scanner
2884,Scanner
2886,Scanner
2887,Scanner
2888,Scanner
2889,Scanner
2890,Scanner
2891,Scanner
2892,Scanner
2893,Scanner
2894,Scanner
2895,Scanner
2896,Scanner
2897,Scanner
2899,Scanner
2900,Scanner
2901,Scanner
2902,Scanner
2903,Scanner
2904,Scanner
2905,Scanner
2906,Scanner
2907,Scanner
2908,Scanner
2909,Scanner
2910,Scanner
2911,Scanner
2912,Scanner
2913,Scanner
2914,Scanner
2917,Scanner
2918,Scanner
2920,Scanner
2922,Scanner
2923,Scanner
2925,Scanner
2927,Scanner
2928,Scanner
2929,Scanner
2930,Scanner
2931,Scanner
2932,Scanner
2933,Scanner
2934,Scanner
2935,Scanner
2936,Scanner
2939,Scanner
2940,Scanner
2941,Scanner
2942,Scanner
2943,Scanner
2945,Scanner
2946,Scanner
2947,Scanner
2948,Scanner
2949,Scanner
2951,Scanner
2952,Scanner
2958,Scanner
2959,Scanner
2960,Scanner
2961,Scanner
2962,Scanner
2963,Scanner
2964,Scanner
2965,Scanner
2966,Scanner
2967,Scanner
2968,Scanner
2969,Scanner
2970,Scanner
2971,Scanner
2972,Scanner
2973,Scanner
2974,Scanner
2975,Scanner
2976,Scanner
2978,Scanner
2979,Scanner
2980,Scanner
2981,Scanner
2982,Scanner
2983,Scanner
2984,Scanner
2985,Scanner
2986,Scanner
2987,Scanner
2988,Scanner
2989,Scanner
2990,Scanner
2991,Scanner
2992,Scanner
2993,Scanner
2994,Scanner
2995,Scanner
2997,Scanner
2998,Scanner
2999,Scanner
3000,Scanner
3001,Scanner
3002,Scanner
3003,Scanner
3004,Scanner
3005,Scanner
3006,Scanner
3007,Scanner
3008,Scanner
3009,Scanner
3010,Scanner
3011,Scanner
3012,Scanner
3013,Scanner
3014,Scanner
3015,Scanner
3016,Scanner
3017,Scanner
3018,Scanner
3019,Scanner
3020,Scanner
3021,Scanner
3022,Scanner
3023,Scanner
3024,Scanner
3025,Scanner
3027,Scanner
3028,Scanner
3029,Scanner
3030,Scanner
3034,Scanner
3037,Scanner
3039,Scanner
3040,Scanner
3043,"Ballot Marking Device,Scanner"
3044,"Ballot Marking Device,Scanner"
3045,"Ballot Marking Device,Scanner"
3046,"Ballot Marking Device,Scanner"
3047,"Ballot Marking Device,Scanner"
3048,"Ballot Marking Device,Scanner"
3049,"Ballot Marking Device,Scanner"
3050,"Ballot Marking Device,Scanner"
3051,"Ballot Marking Device,Scanner"
3052,"Ballot Marking Device,Scanner"
3053,"Ballot Marking Device,Scanner"
3054,"Ballot Marking Device,Scanner"
3055,"Ballot Marking Device,Scanner"
3056,"Ballot Marking Device,Scanner"
3057,"Ballot Marking Device,Scanner"
3058,"Ballot Marking Device,Scanner"
3059,"Ballot Marking Device,Scanner"
3060,"Ballot Marking Device,Scanner"
3061,"Ballot Marking Device,Scanner"
3062,"Ballot Marking Device,Scanner"
3063,"Ballot Marking Device,Scanner"
3064,Scanner
3065,Scanner
3066,Scanner
3067,Scanner
3068,Scanner
3069,Scanner
3070,Scanner
3071,Scanner
3072,Scanner
3073,Scanner
3074,Scanner
3075,Scanner
3076,Scanner
3077,Scanner
3078,Scanner
3079,Scanner
3080,Scanner
3081,Scanner
3082,Scanner
3083,Scanner
3084,Scanner
3085,Scanner
3086,Scanner
3087,Scanner
3088,Scanner
3089,Scanner
3090,Scanner
3091,Scanner
3092,Scanner
3093,Scanner
3094,Scanner
3095,Scanner
3096,Scanner
3097,"Ballot Marking Device,Scanner"
3098,"Ballot Marking Device,Scanner"
3099,"Ballot Marking Device,Scanner"
3100,"Ballot Marking Device,Scanner"
3101,"Ballot Marking Device,Scanner"
3102,"Ballot Marking Device,Scanner"
3103,"Ballot Marking Device,Scanner"
3104,"Ballot Marking Device,Scanner"
3105,"Ballot Marking Device,Scanner"
3106,"Ballot Marking Device,Scanner"
3107,"Ballot Marking Device,Scanner"
3108,"Ballot Marking Device,Scanner"
3109,"Ballot Marking Device,Scanner"
3110,"Ballot Marking Device,Scanner"
3111,"Ballot Marking Device,Scanner"
3112,"Ballot Marking Device,Scanner"
3113,"Ballot Marking Device,Scanner"
3114,"Ballot Marking Device,Scanner"
3115,"Ballot Marking Device,Scanner"
3116,"Ballot Marking Device,Scanner"
3117,"Ballot Marking Device,Scanner"
3118,"Ballot Marking Device,Scanner"
3119,"Ballot Marking Device,Scanner"
3120,"Ballot Marking Device,Scanner"
3121,"Ballot Marking Device,Scanner"
3122,"Ballot Marking Device,Scanner"
3123,"Ballot Marking Device,Scanner"
3124,"Ballot Marking Device,Scanner"
3125,"Ballot Marking Device,Scanner"
3126,"Ballot Marking Device,Scanner"
3127,"Ballot Marking Device,Scanner"
3128,"Ballot Marking Device,Scanner"
3129,"Ballot Marking Device,Scanner"
3130,"Ballot Marking Device,Scanner"
3131,"Ballot Marking Device,Scanner"
3132,"Ballot Marking Device,Scanner"
3133,"Ballot Marking Device,Scanner"
3134,"Ballot Marking Device,Scanner"
3135,"Ballot Marking Device,Scanner"
3136,"Ballot Marking Device,Scanner"
3137,"Ballot Marking Device,Scanner"
3138,"Ballot Marking Device,Scanner"
3139,"Ballot Marking Device,Scanner"
3140,"Ballot Marking Device,Scanner"
3141,"Ballot Marking Device,Scanner"
3142,"Ballot Marking Device,Scanner"
3143,"Ballot Marking Device,Scanner"
3144,"Ballot Marking Device,Scanner"
3145,"Ballot Marking Device,Scanner"
3146,"Ballot Marking Device,Scanner"
3147,"Ballot Marking Device,Scanner"
3148,"Ballot Marking Device,Scanner"
3149,"Ballot Marking Device,Scanner"
3150,"Ballot Marking Device,Scanner"
3151,"Ballot Marking Device,Scanner"
3152,"Ballot Marking Device,Scanner"
3153,"Ballot Marking Device,Scanner"
3154,"Ballot Marking Device,Scanner"
3155,"Ballot Marking Device,Scanner"
3156,"Ballot Marking Device,Scanner"
3157,"Ballot Marking Device,Scanner"
3158,"Ballot Marking Device,Scanner"
3159,"Ballot Marking Device,Scanner"
3160,"Ballot Marking Device,Scanner"
3161,"Ballot Marking Device,Scanner"
3162,"Ballot Marking Device,Scanner"
3163,"Ballot Marking Device,Scanner"
3164,"Ballot Marking Device,Scanner"
3165,"Ballot Marking Device,Scanner"
3166,"Ballot Marking Device,Scanner"
3167,"Ballot Marking Device,Scanner"
3168,"Ballot Marking Device,Scanner"
3169,"Ballot Marking Device,Scanner"
3170,"Ballot Marking Device,Scanner"
3171,"Ballot Marking Device,Scanner"
3172,"Ballot Marking Device,Scanner"
3173,"Ballot Marking Device,Scanner"
3174,"Ballot Marking Device,Scanner"
3175,"Ballot Marking Device,Scanner"
3176,"Ballot Marking Device,Scanner"
3177,"Ballot Marking Device,Scanner"
3178,"Ballot Marking Device,Scanner"
3179,"Ballot Marking Device,Scanner"
3180,"Ballot Marking Device,Scanner"
3181,"Ballot Marking Device,Scanner"
3182,"Ballot Marking Device,Scanner"
3183,"Ballot Marking Device,Scanner"
3184,"Ballot Marking Device,Scanner"
3185,"Ballot Marking Device,Scanner"
3186,"Ballot Marking Device,Scanner"
3187,"Ballot Marking Device,Scanner"
3188,"Ballot Marking Device,Scanner"
3189,"Ballot Marking Device,Scanner"
3190,"Ballot Marking Device,Scanner"
3191,"Ballot Marking Device,Scanner"
3192,"Ballot Marking Device,Scanner"
3193,"Ballot Marking Device,Scanner"
3194,"Ballot Marking Device,Scanner"
3195,"Ballot Marking Device,Scanner"
3196,"Ballot Marking Device,Scanner"
3197,"Ballot Marking Device,Scanner"
3198,"Ballot Marking Device,Scanner"
3199,"Ballot Marking Device,Scanner"
3200,"Ballot Marking Device,Scanner"
3201,"Ballot Marking Device,Scanner"
3202,"Ballot Marking Device,Scanner"
3203,"Ballot Marking Device,Scanner"
3204,"Ballot Marking Device,Scanner"
3205,"Ballot Marking Device,Scanner"
3206,"Ballot Marking Device,Scanner"
3207,"Ballot Marking Device,Scanner"
3208,"Ballot Marking Device,Scanner"
3209,"Ballot Marking Device,Scanner"
3210,"Ballot Marking Device,Scanner"
3211,"Ballot Marking Device,Scanner"
3212,"Ballot Marking Device,Scanner"
3213,"Ballot Marking Device,Scanner"
3214,"Ballot Marking Device,Scanner"
3215,"Ballot Marking Device,Scanner"
3216,"Ballot Marking Device,Scanner"
3217,"Ballot Marking Device,Scanner"
3218,"Ballot Marking Device,Scanner"
3219,"Ballot Marking Device,Scanner"
3220,"Ballot Marking Device,Scanner"
3221,"Ballot Marking Device,Scanner"
3222,"Ballot Marking Device,Scanner"
3223,"Ballot Marking Device,Scanner"
3224,"Ballot Marking Device,Scanner"
3225,"Ballot Marking Device,Scanner"
3226,"Ballot Marking Device,Scanner"
3227,"Ballot Marking Device,Scanner"
3228,"Ballot Marking Device,Scanner"
3229,"Ballot Marking Device,Scanner"
3230,"Ballot Marking Device,Scanner"
3231,"Ballot Marking Device,Scanner"
3232,"Ballot Marking Device,Scanner"
3233,"Ballot Marking Device,Scanner"
3234,"Ballot Marking Device,Scanner"
3235,"Ballot Marking Device,Scanner"
3236,"Ballot Marking Device,Scanner"
3237,"Ballot Marking Device,Scanner"
3238,"Ballot Marking Device,Scanner"
3239,"Ballot Marking Device,Scanner"
3240,"Ballot Marking Device,Scanner"
3241,"Ballot Marking Device,Scanner"
3242,"Ballot Marking Device,Scanner"
3243,"Ballot Marking Device,Scanner"
3244,"Ballot Marking Device,Scanner"
3245,"Ballot Marking Device,Scanner"
3246,"Ballot Marking Device,Scanner"
3247,"Ballot Marking Device,Scanner"
3248,"Ballot Marking Device,Scanner"
3249,"Ballot Marking Device,Scanner"
3250,"Ballot Marking Device,Scanner"
3251,"Ballot Marking Device,Scanner"
3252,"Ballot Marking Device,Scanner"
3253,"Ballot Marking Device,Scanner"
3254,"Ballot Marking Device,Scanner"
3255,"Ballot Marking Device,Scanner"
3256,"Ballot Marking Device,Scanner"
3257,"Ballot Marking Device,Scanner"
3258,"Ballot Marking Device,Scanner"
3259,"Ballot Marking Device,Scanner"
3260,"Ballot Marking Device,Scanner"
3261,"Ballot Marking Device,Scanner"
3262,"Ballot Marking Device,Scanner"
3263,"Ballot Marking Device,Scanner"
3264,"Ballot Marking Device,Scanner"
3265,"Ballot Marking Device,Scanner"
3266,"Ballot Marking Device,Scanner"
3267,"Ballot Marking Device,Scanner"
3268,"Ballot Marking Device,Scanner"
3269,"Ballot Marking Device,Scanner"
3270,"Ballot Marking Device,Scanner"
3271,"Ballot Marking Device,Scanner"
3272,"Ballot Marking Device,Scanner"
3273,"Ballot Marking Device,Scanner"
3274,"Ballot Marking Device,Scanner"
3275,"Ballot Marking Device,Scanner"
3276,"Ballot Marking Device,Scanner"
3277,"Ballot Marking Device,Scanner"
3278,"Ballot Marking Device,Scanner"
3279,"Ballot Marking Device,Scanner"
3280,"Ballot Marking Device,Scanner"
3281,"Ballot Marking Device,Scanner"
3282,"Ballot Marking Device,Scanner"
3283,"Ballot Marking Device,Scanner"
3284,"Ballot Marking Device,Scanner"
3285,"Ballot Marking Device,Scanner"
3286,"Ballot Marking Device,Scanner"
3287,"Ballot Marking Device,Scanner"
3288,"Ballot Marking Device,Scanner"
3289,"Ballot Marking Device,Scanner"
3290,"Ballot Marking Device,Scanner"
3291,"Ballot Marking Device,Scanner"
3292,"Ballot Marking Device,Scanner"
3293,"Ballot Marking Device,Scanner"
3294,"Ballot Marking Device,Scanner"
3295,"Ballot Marking Device,Scanner"
3296,"Ballot Marking Device,Scanner"
3297,"Ballot Marking Device,Scanner"
3298,"Ballot Marking Device,Scanner"
3299,"Ballot Marking Device,Scanner"
3300,"Ballot Marking Device,Scanner"
3301,"Ballot Marking Device,Scanner"
3302,"Ballot Marking Device,Scanner"
3303,"Ballot Marking Device,Scanner"
3304,"Ballot Marking Device,Scanner"
3305,"Ballot Marking Device,Scanner"
3306,"Ballot Marking Device,Scanner"
3307,"Ballot Marking Device,Scanner"
3308,"Ballot Marking Device,Scanner"
3309,"Ballot Marking Device,Scanner"
3310,"Ballot Marking Device,Scanner"
3311,"Ballot Marking Device,Scanner"
3312,"DRE with VVPAT,Scanner"
3313,"Ballot Marking Device,Scanner"
3314,"Ballot Marking Device,Scanner"
3315,"Ballot Marking Device,Scanner"
3316,"Ballot Marking Device,Scanner"
3317,"Ballot Marking Device,Scanner"
3318,Scanner
3319,"Ballot Marking Device,Scanner"
3320,DRE with VVPAT
3321,"Ballot Marking Device,Scanner"
3322,"Ballot Marking Device,Scanner"
3323,"Ballot Marking Device,Scanner"
3324,"Ballot Marking Device,Scanner"
3325,"Ballot Marking Device,Scanner"
3326,"Ballot Marking Device,Scanner"
3327,"Ballot Marking Device,Scanner"
3328,"Ballot Marking Device,Scanner"
3329,"Ballot Marking Device,Scanner"
3330,"Ballot Marking Device,Scanner"
3331,"Ballot Marking Device,Scanner"
3332,"Ballot Marking Device,Scanner"
3333,"Ballot Marking Device,Scanner"
3334,"DRE with VVPAT,Scanner"
3335,"DRE with VVPAT,Scanner"
3336,"Ballot Marking Device,Scanner"
3337,"Ballot Marking Device,Scanner"
3338,"DRE with VVPAT,Scanner"
3339,"Ballot Marking Device,Scanner"
3340,"DRE with VVPAT,Scanner"
3341,"Ballot Marking Device,Scanner"
3342,"Ballot Marking Device,Scanner"
3343,"DRE with VVPAT,Scanner"
3344,"DRE with VVPAT,Scanner"
3345,Scanner
3346,"Ballot Marking Device,Scanner"
3347,Scanner
3348,"Ballot Marking Device,Scanner"
3349,"Ballot Marking Device,Scanner"
3350,Scanner
3351,"Ballot Marking Device,Scanner"
3352,Scanner
3353,"Ballot Marking Device,Scanner"
3354,"Ballot Marking Device,Scanner"
3355,"Ballot Marking Device,Scanner"
3356,"Ballot Marking Device,Scanner"
3357,"Ballot Marking Device,Scanner"
3358,"Ballot Marking Device,Scanner"
3359,"Ballot Marking Device,Scanner"
3360,Scanner
3361,"Ballot Marking Device,Scanner"
3362,"Ballot Marking Device,Scanner"
3363,"Ballot Marking Device,Scanner"
3364,Ballot Marking Device
3365,"Ballot Marking Device,Scanner"
3366,"Ballot Marking Device,Scanner"
3367,"Ballot Marking Device,Scanner"
3368,"Ballot Marking Device,Scanner"
3369,"Ballot Marking Device,Scanner"
3370,"Ballot Marking Device,Scanner"
3371,Scanner
3372,"Ballot Marking Device,Scanner"
3373,"Ballot Marking Device,Scanner"
3374,Scanner
3375,"DRE with VVPAT,Scanner"
3376,"Ballot Marking Device,Scanner"
3377,"Ballot Marking Device,Scanner"
3378,"Ballot Marking Device,Scanner"
3379,"Ballot Marking Device,Scanner"
3380,"Ballot Marking Device,Scanner"
3381,"DRE with VVPAT,Scanner"
3382,"Ballot Marking Device,DRE with VVPAT,Scanner"
3383,"Ballot Marking Device,Scanner"
3384,"DRE with VVPAT,Scanner"
3385,Ballot Marking Device
3386,"Ballot Marking Device,Scanner"
3387,"DRE with VVPAT,Scanner"
3388,"Ballot Marking Device,Scanner"
3389,"Ballot Marking Device,Scanner"
3390,"Ballot Marking Device,Scanner"
3391,"Ballot Marking Device,Scanner"
3392,"Ballot Marking Device,Scanner"
3393,"Ballot Marking Device,Scanner"
3394,"Ballot Marking Device,Scanner"
3395,"Ballot Marking Device,Scanner"
3396,"DRE with VVPAT,Scanner"
3397,"Ballot Marking Device,Scanner"
3398,"DRE with VVPAT,Scanner"
3399,"Ballot Marking Device,Scanner"
3400,Scanner
3401,Scanner
3402,Scanner
3403,Scanner
3404,Scanner
3405,Scanner
3406,Scanner
3407,Scanner
3408,Scanner
3409,Scanner
3410,Scanner
3411,Scanner
3412,Scanner
3413,Scanner
3414,Scanner
3415,Scanner
3416,Scanner
3417,Scanner
3418,Scanner
3419,Scanner
3420,Scanner
3421,Scanner
3422,Scanner
3423,Scanner
3424,Scanner
3425,Scanner
3426,Scanner
3427,Scanner
3428,Scanner
3429,Scanner
3430,Scanner
3431,Scanner
3432,Scanner
3433,Scanner
3434,Scanner
3435,Scanner
3436,Scanner
3437,Scanner
3438,Scanner
3439,Scanner
3440,Scanner
3441,Scanner
3442,Scanner
3443,Scanner
3444,Scanner
3445,Scanner
3446,Scanner
3447,Scanner
3448,Scanner
3449,Scanner
3450,Scanner
3451,Scanner
3452,Scanner
3453,Scanner
3454,Scanner
3455,Scanner
3456,Scanner
3457,Scanner
3458,Scanner
3459,Scanner
3460,Scanner
3461,Scanner
3462,Scanner
3463,Scanner
3464,Scanner
3465,Scanner
3466,Scanner
3467,Scanner
3468,Scanner
3469,Scanner
3470,Scanner
3471,Scanner
3472,Scanner
3473,Scanner
3474,Scanner
3475,Scanner
3476,Scanner
3477,Scanner
3478,Scanner
3479,Scanner
3480,Scanner
3481,Scanner
3482,Scanner
3483,Scanner
3484,Scanner
3485,Scanner
3486,Scanner
3487,Scanner
3488,Scanner
3489,Scanner
3490,Scanner
3491,Scanner
3492,Scanner
3493,Scanner
3494,Scanner
3495,Scanner
3496,Scanner
3497,Scanner
3498,Scanner
3499,Scanner
3500,Scanner
3501,Scanner
3502,Scanner
3503,Scanner
3504,Scanner
3505,Scanner
3506,Scanner
3507,Scanner
3508,Scanner
3509,Scanner
3510,Scanner
3511,Scanner
3512,Scanner
3513,"Ballot Marking Device,Scanner"
3514,"Ballot Marking Device,Scanner"
3515,"Ballot Marking Device,Scanner"
3516,"Ballot Marking Device,Scanner"
3517,"Ballot Marking Device,Scanner"
3518,"Ballot Marking Device,Scanner"
3519,"Ballot Marking Device,Scanner"
3520,"Ballot Marking Device,Scanner"
3521,"Ballot Marking Device,Scanner"
3522,"Ballot Marking Device,Scanner"
3523,"Ballot Marking Device,Scanner"
3524,"Ballot Marking Device,Scanner"
3525,"Ballot Marking Device,Scanner"
3526,"Ballot Marking Device,Scanner"
3527,"Ballot Marking Device,Scanner"
3528,"Ballot Marking Device,Scanner"
3529,"Ballot Marking Device,Scanner"
3530,"Ballot Marking Device,Scanner"
3531,"Ballot Marking Device,Scanner"
3532,"Ballot Marking Device,Scanner"
3533,"Ballot Marking Device,Scanner"
3534,"Ballot Marking Device,Scanner"
3535,"Ballot Marking Device,Scanner"
3536,"Ballot Marking Device,Scanner"
3537,"Ballot Marking Device,Scanner"
3538,"Ballot Marking Device,Scanner"
3539,"Ballot Marking Device,Scanner"
3540,"Ballot Marking Device,Scanner"
3541,"Ballot Marking Device,Scanner"
3542,"Ballot Marking Device,Scanner"
3543,"Ballot Marking Device,Scanner"
3544,"Ballot Marking Device,Scanner"
