region_id,region_name,equipment_quality_score,mail_rejected,provisional_rejected,uocava_rejected,total_rejected_ballots,absentee_ballots_counted,early_in_person_ballots,election_day_ballots,provisional_ballots_counted,total_ballots,percent_rejected_ballots
4892,Town Of Christiana - Dane County,0.00,0.0,0.0,0.0,0.0,64.0,2.0,57.0,0.0,740.0,0.0
4893,Town Of Christiana - Vernon County,0.00,0.0,0.0,0.0,0.0,118.0,0.0,118.0,0.0,638.0,0.0
4894,Town Of Cicero - Outagamie County,0.00,1.0,0.0,0.0,1.0,72.0,0.0,72.0,0.0,653.0,0.15
4895,Town Of City Point - Jackson County,0.00,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,134.0,0.0
4896,Town Of Clam Falls - Polk County,0.00,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,339.0,0.0
4897,Town Of Clarno - Green County,0.00,0.0,0.0,0.0,0.0,88.0,0.0,88.0,0.0,725.0,0.0
4898,Town Of Clay Banks - Door County,0.00,0.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,272.0,0.0
4899,Town Of Clayton - Crawford County,0.00,0.0,0.0,0.0,0.0,62.0,1.0,62.0,0.0,598.0,0.0
4900,Village Of Clayton - Polk County,0.00,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,263.0,0.0
4901,Town Of Clayton - Polk County,0.00,1.0,0.0,0.0,1.0,124.0,1.0,124.0,0.0,616.0,0.16
4902,Town Of Clayton - Winnebago County,0.00,3.0,0.0,1.0,4.0,596.0,7.0,596.0,0.0,3053.0,0.13
4903,Town Of Clear Creek - Eau Claire County,0.00,1.0,0.0,0.0,1.0,52.0,0.0,52.0,0.0,508.0,0.2
4904,Town Of Clearfield - Juneau County,0.00,2.0,0.0,0.0,2.0,60.0,3.0,60.0,0.0,470.0,0.43
4905,Village Of Clear Lake - Polk County,0.00,2.0,0.0,0.0,2.0,52.0,1.0,52.0,0.0,640.0,0.31
4906,Town Of Clear Lake - Polk County,0.00,1.0,0.0,0.0,1.0,35.0,0.0,35.0,0.0,540.0,0.19
4907,Town Of Cleveland - Chippewa County,0.00,1.0,0.0,0.0,1.0,37.0,1.0,37.0,0.0,548.0,0.18
4908,Town Of Cleveland - Jackson County,0.00,1.0,0.0,0.0,1.0,35.0,0.0,35.0,0.0,304.0,0.33
4909,Village Of Cleveland - Manitowoc County,0.00,0.0,0.0,0.0,0.0,75.0,3.0,75.0,0.0,870.0,0.0
4910,Town Of Cleveland - Marathon County,0.00,0.0,0.0,0.0,0.0,89.0,3.0,89.0,0.0,947.0,0.0
4911,Town Of Cleveland - Taylor County,0.00,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,159.0,0.0
4912,Town Of Clifton - Grant County,0.00,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,143.0,0.0
4913,Town Of Clifton - Monroe County,0.00,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,253.0,0.0
4914,Town Of Clifton - Pierce County,0.00,1.0,0.0,0.0,1.0,365.0,2.0,365.0,0.0,1677.0,0.06
4915,Town Of Clinton - Barron County,0.00,0.0,0.0,0.0,0.0,60.0,2.0,60.0,0.0,415.0,0.0
4916,Village Of Clinton - Rock County,0.00,5.0,0.0,0.0,5.0,145.0,2.0,145.0,0.0,1164.0,0.43
4917,Town Of Clinton - Rock County,0.00,0.0,0.0,0.0,0.0,46.0,4.0,46.0,0.0,554.0,0.0
4918,Town Of Clinton - Vernon County,0.00,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,268.0,0.0
4919,City Of Clintonville - Waupaca County,0.00,1.0,0.0,1.0,2.0,220.0,2.0,218.0,0.0,2141.0,0.09
4920,Town Of Clover - Bayfield County,0.00,1.0,0.0,0.0,1.0,29.0,0.0,29.0,0.0,217.0,0.46
4921,Town Of Cloverland - Douglas County,0.00,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,139.0,0.0
4922,Town Of Cloverland - Vilas County,0.00,0.0,0.0,0.0,0.0,96.0,2.0,96.0,0.0,855.0,0.0
4923,Town Of Clyde - Iowa County,0.00,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,232.0,0.0
4924,Village Of Clyman - Dodge County,0.00,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,201.0,0.0
4925,Town Of Clyman - Dodge County,0.00,1.0,0.0,0.0,1.0,48.0,1.0,48.0,0.0,489.0,0.2
4926,Village Of Cobb - Iowa County,0.00,0.0,0.0,1.0,1.0,36.0,0.0,36.0,0.0,287.0,0.35
4927,Village Of Cochrane - Buffalo County,0.00,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,246.0,0.0
4928,Town Of Colburn - Adams County,0.00,0.0,0.0,0.0,0.0,23.0,1.0,23.0,0.0,169.0,0.0
4929,Town Of Colburn - Chippewa County,0.00,0.0,0.0,0.0,0.0,36.0,0.0,35.0,0.0,505.0,0.0
4930,City Of Colby - Multiple Counties,0.00,0.0,0.0,0.0,0.0,69.0,2.0,69.0,0.0,815.0,0.0
4931,Town Of Colby - Clark County,0.00,1.0,0.0,0.0,1.0,21.0,1.0,21.0,0.0,311.0,0.32
4932,Town Of Cold Spring - Jefferson County,0.00,3.0,0.0,0.0,3.0,66.0,0.0,66.0,0.0,502.0,0.6
4933,Village Of Coleman - Marinette County,0.00,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,402.0,0.0
4934,Village Of Colfax - Dunn County,0.00,0.0,0.0,0.0,0.0,46.0,2.0,46.0,0.0,636.0,0.0
4935,Town Of Colfax - Dunn County,0.00,0.0,0.0,0.0,0.0,105.0,1.0,105.0,0.0,776.0,0.0
4936,Village Of Coloma - Waushara County,0.00,0.0,0.0,0.0,0.0,17.0,2.0,17.0,0.0,260.0,0.0
4937,Town Of Coloma - Waushara County,0.00,1.0,0.0,0.0,1.0,50.0,2.0,50.0,0.0,466.0,0.21
4938,City Of Columbus - Multiple Counties,0.00,0.0,1.0,0.0,1.0,564.0,12.0,562.0,0.0,3194.0,0.03
4939,Town Of Columbus - Columbia County,0.00,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,441.0,0.0
4940,Village Of Combined Locks - Outagamie County,0.00,1.0,0.0,0.0,1.0,466.0,3.0,466.0,0.0,2363.0,0.04
4941,Town Of Commonwealth - Florence County,0.00,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,275.0,0.0
4942,Town Of Concord - Jefferson County,0.00,0.0,0.0,0.0,0.0,205.0,8.0,205.0,0.0,1387.0,0.0
4943,Town Of Conover - Vilas County,0.00,0.0,0.0,0.0,0.0,133.0,1.0,133.0,0.0,1020.0,0.0
4944,Village Of Conrath - Rusk County,0.00,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,43.0,0.0
4945,Town Of Cooks Valley - Chippewa County,0.00,2.0,0.0,0.0,2.0,40.0,2.0,40.0,0.0,471.0,0.42
4946,Town Of Coon - Vernon County,0.00,0.0,0.0,0.0,0.0,97.0,1.0,97.0,0.0,506.0,0.0
4947,Village Of Coon Valley - Vernon County,0.00,0.0,0.0,0.0,0.0,57.0,2.0,57.0,0.0,486.0,0.0
4948,Town Of Cooperstown - Manitowoc County,0.00,0.0,0.0,0.0,0.0,101.0,2.0,101.0,0.0,828.0,0.0
4949,City Of Cornell - Chippewa County,0.00,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,765.0,0.0
4950,Town Of Corning - Lincoln County,0.00,0.0,0.0,0.0,0.0,49.0,1.0,49.0,0.0,550.0,0.0
4951,Village Of Cottage Grove - Dane County,0.00,7.0,1.0,0.0,8.0,1183.0,19.0,1181.0,0.0,5283.0,0.15
4952,Town Of Cottage Grove - Dane County,0.00,2.0,0.0,1.0,3.0,554.0,8.0,554.0,0.0,2646.0,0.11
4953,Village Of Couderay - Sawyer County,0.00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,0.0
4954,Town Of Couderay - Sawyer County,0.00,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,200.0,0.0
4955,Town Of Courtland - Columbia County,0.00,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,304.0,0.0
4956,City Of Crandon - Forest County,0.00,2.0,0.0,0.0,2.0,90.0,2.0,89.0,0.0,844.0,0.24
4957,Town Of Crandon - Forest County,0.00,0.0,0.0,0.0,0.0,46.0,1.0,45.0,0.0,376.0,0.0
4958,Town Of Cranmoor - Wood County,0.00,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,92.0,0.0
4959,Town Of Crescent - Oneida County,0.00,0.0,0.0,0.0,0.0,212.0,6.0,212.0,0.0,1412.0,0.0
4960,Village Of Crivitz - Marinette County,0.00,0.0,0.0,0.0,0.0,49.0,2.0,49.0,0.0,545.0,0.0
4961,Town Of Cross - Buffalo County,0.00,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,259.0,0.0
4962,Village Of Cross Plains - Dane County,0.00,2.0,1.0,1.0,4.0,503.0,6.0,502.0,1.0,2779.0,0.14
4963,Town Of Cross Plains - Dane County,0.00,2.0,0.0,1.0,3.0,226.0,1.0,226.0,0.0,1135.0,0.26
4964,Town Of Crystal - Washburn County,0.00,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,202.0,0.0
4965,Town Of Crystal Lake - Barron County,0.00,2.0,0.0,0.0,2.0,40.0,0.0,38.0,0.0,509.0,0.39
4966,Town Of Crystal Lake - Marquette County,0.00,0.0,0.0,0.0,0.0,48.0,1.0,48.0,0.0,367.0,0.0
4967,City Of Cuba City - Multiple Counties,0.00,2.0,1.0,0.0,3.0,189.0,4.0,189.0,0.0,1188.0,0.25
4968,City Of Cudahy - Milwaukee County,0.00,7.0,0.0,0.0,7.0,1672.0,25.0,1669.0,0.0,9582.0,0.07
4969,City Of Cumberland - Barron County,0.00,3.0,0.0,0.0,3.0,176.0,2.0,176.0,0.0,1285.0,0.23
4970,Town Of Cumberland - Barron County,0.00,1.0,0.0,0.0,1.0,44.0,0.0,44.0,0.0,532.0,0.19
4971,Town Of Curran - Jackson County,0.00,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,170.0,0.0
4972,Village Of Curtiss - Clark County,0.00,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,51.0,0.0
4973,Town Of Cutler - Juneau County,0.00,0.0,0.0,0.0,0.0,20.0,1.0,20.0,0.0,229.0,0.0
4974,Town Of Cylon - St. Croix County,0.00,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,427.0,0.0
4975,Town Of Dairyland - Douglas County,0.00,0.0,0.0,0.0,0.0,10.0,2.0,10.0,0.0,133.0,0.0
4976,Town Of Dakota - Waushara County,0.00,0.0,0.0,0.0,0.0,76.0,2.0,76.0,0.0,635.0,0.0
4977,Town Of Dale - Outagamie County,0.00,2.0,0.0,1.0,3.0,243.0,4.0,243.0,0.0,1937.0,0.15
4978,Village Of Dallas - Barron County,0.00,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,189.0,0.0
4979,Town Of Dallas - Barron County,0.00,0.0,0.0,0.0,0.0,33.0,1.0,33.0,0.0,323.0,0.0
4980,Village Of Dane - Dane County,0.00,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,667.0,0.0
4981,Town Of Dane - Dane County,0.00,0.0,0.0,0.0,0.0,79.0,3.0,79.0,0.0,628.0,0.0
4982,Town Of Daniels - Burnett County,0.00,0.0,0.0,0.0,0.0,59.0,1.0,57.0,1.0,467.0,0.0
4983,Village Of Darien - Walworth County,0.00,0.0,0.0,0.0,0.0,64.0,1.0,64.0,0.0,766.0,0.0
4984,Town Of Darien - Walworth County,0.00,0.0,0.0,0.0,0.0,99.0,2.0,99.0,0.0,922.0,0.0
4985,City Of Darlington - Lafayette County,0.00,0.0,0.0,1.0,1.0,124.0,2.0,124.0,0.0,1054.0,0.09
4986,Town Of Darlington - Lafayette County,0.00,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,531.0,0.0
4987,Town Of Day - Marathon County,0.00,0.0,0.0,0.0,0.0,33.0,1.0,33.0,0.0,680.0,0.0
4988,Town Of Dayton - Richland County,0.00,1.0,0.0,0.0,1.0,57.0,0.0,56.0,1.0,438.0,0.23
4989,Town Of Dayton - Waupaca County,0.00,0.0,0.0,0.0,0.0,238.0,3.0,238.0,0.0,1824.0,0.0
4990,Town Of Decatur - Green County,0.00,0.0,0.0,0.0,0.0,139.0,1.0,139.0,0.0,1162.0,0.0
4991,Town Of Deer Creek - Outagamie County,0.00,0.0,0.0,0.0,0.0,19.0,2.0,19.0,0.0,340.0,0.0
4992,Town Of Deer Creek - Taylor County,0.00,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,391.0,0.0
4993,Village Of Deerfield - Dane County,0.00,1.0,0.0,0.0,1.0,246.0,3.0,246.0,0.0,1632.0,0.06
4994,Town Of Deerfield - Dane County,0.00,0.0,0.0,0.0,0.0,305.0,3.0,296.0,0.0,1081.0,0.0
4995,Town Of Deerfield - Waushara County,0.00,0.0,0.0,0.0,0.0,44.0,1.0,44.0,0.0,512.0,0.0
4996,Village Of Deer Park - St. Croix County,0.00,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,136.0,0.0
4997,Village Of Deforest - Dane County,0.00,2.0,3.0,0.0,5.0,1762.0,32.0,1760.0,0.0,7384.0,0.07
4998,Town Of Dekorra - Columbia County,0.00,2.0,0.0,0.0,2.0,350.0,4.0,350.0,0.0,1851.0,0.11
4999,City Of Delafield - Waukesha County,0.00,7.0,0.0,4.0,11.0,949.0,21.0,948.0,0.0,5094.0,0.22
5000,Town Of Delafield - Waukesha County,0.00,15.0,0.0,3.0,18.0,1145.0,33.0,1143.0,0.0,6118.0,0.29
5001,City Of Delavan - Walworth County,0.00,3.0,2.0,4.0,9.0,509.0,22.0,509.0,1.0,3989.0,0.23
5002,Town Of Delavan - Walworth County,0.00,0.0,0.0,1.0,1.0,499.0,8.0,499.0,0.0,3238.0,0.03
5003,Town Of Dellona - Sauk County,0.00,0.0,0.0,0.0,0.0,141.0,2.0,141.0,0.0,1152.0,0.0
5004,Town Of Dell Prairie - Adams County,0.00,0.0,0.0,0.0,0.0,132.0,2.0,132.0,0.0,1006.0,0.0
5005,Town Of Delmar - Chippewa County,0.00,0.0,0.0,0.0,0.0,42.0,3.0,42.0,0.0,550.0,0.0
5006,Town Of Delta - Bayfield County,0.00,0.0,0.0,0.0,0.0,49.0,3.0,49.0,0.0,265.0,0.0
5007,Town Of Delton - Sauk County,0.00,2.0,0.0,0.0,2.0,225.0,4.0,225.0,0.0,1403.0,0.14
5008,Village Of Denmark - Brown County,0.00,0.0,0.0,0.0,0.0,159.0,3.0,159.0,0.0,1397.0,0.0
5009,City Of De Pere - Brown County,0.00,7.0,6.0,4.0,17.0,3208.0,57.0,3199.0,3.0,14845.0,0.11
5010,Village Of De Soto - Multiple Counties,0.00,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,195.0,0.0
5011,Town Of Dewey - Burnett County,0.00,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,313.0,0.0
5012,Town Of Dewey - Portage County,0.00,0.0,0.0,0.0,0.0,130.0,2.0,130.0,0.0,696.0,0.0
5013,Town Of Dewey - Rusk County,0.00,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,362.0,0.0
5014,Town Of Dewhurst - Clark County,0.00,1.0,0.0,0.0,1.0,24.0,3.0,24.0,0.0,247.0,0.4
5015,Town Of Dexter - Wood County,0.00,0.0,0.0,0.0,0.0,12.0,2.0,12.0,0.0,230.0,0.0
5016,Town Of Diamond Bluff - Pierce County,0.00,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,332.0,0.0
5017,Village Of Dickeyville - Grant County,0.00,1.0,0.0,0.0,1.0,59.0,0.0,59.0,0.0,621.0,0.16
5018,Town Of Dodge - Trempealeau County,0.00,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,263.0,0.0
5019,City Of Dodgeville - Iowa County,0.00,1.0,0.0,0.0,1.0,526.0,10.0,526.0,0.0,2825.0,0.04
5020,Town Of Dodgeville - Iowa County,0.00,1.0,1.0,0.0,2.0,128.0,3.0,128.0,0.0,1109.0,0.18
5021,Village Of Dorchester - Multiple Counties,0.00,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,343.0,0.0
5022,Town Of Doty - Oconto County,0.00,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,247.0,0.0
5023,Town Of Douglas - Marquette County,0.00,0.0,0.0,0.0,0.0,52.0,1.0,50.0,0.0,516.0,0.0
5024,Village Of Dousman - Waukesha County,0.00,0.0,0.0,0.0,0.0,225.0,5.0,225.0,0.0,1601.0,0.0
5025,Town Of Dover - Buffalo County,0.00,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,261.0,0.0
5026,Town Of Dover - Racine County,0.00,9.0,0.0,0.0,9.0,288.0,7.0,288.0,0.0,2333.0,0.39
5027,Town Of Dovre - Barron County,0.00,1.0,0.0,0.0,1.0,52.0,2.0,52.0,0.0,493.0,0.2
5028,Village Of Downing - Dunn County,0.00,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,144.0,0.0
5029,Town Of Doyle - Barron County,0.00,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,354.0,0.0
5030,Village Of Doylestown - Columbia County,0.00,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,162.0,0.0
5031,Town Of Drammen - Eau Claire County,0.00,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,507.0,0.0
5032,Town Of Draper - Sawyer County,0.00,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,171.0,0.0
5033,Village Of Dresser - Polk County,0.00,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,498.0,0.0
5034,Town Of Drummond - Bayfield County,0.00,0.0,0.0,0.0,0.0,64.0,1.0,64.0,0.0,399.0,0.0
5035,Town Of Dunbar - Marinette County,0.00,0.0,0.0,1.0,1.0,36.0,0.0,36.0,0.0,372.0,0.27
5036,Town Of Dunkirk - Dane County,0.00,0.0,0.0,0.0,0.0,177.0,5.0,176.0,0.0,1349.0,0.0
5037,Town Of Dunn - Dane County,0.00,3.0,0.0,1.0,4.0,586.0,19.0,586.0,0.0,3521.0,0.11
5038,Town Of Dunn - Dunn County,0.00,0.0,0.0,0.0,0.0,109.0,2.0,108.0,0.0,928.0,0.0
5039,Town Of Dupont - Waupaca County,0.00,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,369.0,0.0
5040,City Of Durand - Pepin County,0.00,0.0,0.0,0.0,0.0,104.0,2.0,104.0,0.0,1026.0,0.0
5041,Town Of Durand - Pepin County,0.00,0.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,457.0,0.0
5042,Town Of Eagle - Richland County,0.00,2.0,0.0,0.0,2.0,32.0,0.0,32.0,0.0,293.0,0.68
5043,Village Of Eagle - Waukesha County,0.00,0.0,0.0,0.0,0.0,134.0,5.0,134.0,0.0,1492.0,0.0
5044,Town Of Eagle - Waukesha County,0.00,1.0,0.0,1.0,2.0,382.0,7.0,381.0,0.0,2618.0,0.08
5045,Town Of Eagle Point - Chippewa County,0.00,0.0,0.0,0.0,0.0,492.0,13.0,490.0,0.0,2227.0,0.0
5046,City Of Eagle River - Vilas County,0.00,0.0,0.0,0.0,0.0,149.0,5.0,149.0,0.0,936.0,0.0
5047,Village Of Eastman - Crawford County,0.00,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,214.0,0.0
5048,Town Of Eastman - Crawford County,0.00,1.0,0.0,0.0,1.0,66.0,1.0,66.0,0.0,455.0,0.22
5049,Town Of Easton - Adams County,0.00,0.0,0.0,0.0,0.0,84.0,1.0,84.0,0.0,658.0,0.0
5050,Town Of Easton - Marathon County,0.00,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,786.0,0.0
5051,Village Of East Troy - Walworth County,0.00,1.0,0.0,2.0,3.0,412.0,8.0,411.0,0.0,3068.0,0.1
5052,Town Of East Troy - Walworth County,0.00,4.0,0.0,5.0,9.0,455.0,12.0,454.0,0.0,2924.0,0.31
5053,Town Of Eaton - Brown County,0.00,1.0,0.0,0.0,1.0,108.0,4.0,108.0,0.0,1124.0,0.09
5054,Town Of Eaton - Clark County,0.00,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,281.0,0.0
5055,Town Of Eaton - Manitowoc County,0.00,0.0,0.0,0.0,0.0,48.0,1.0,48.0,0.0,542.0,0.0
5056,City Of Eau Claire - Multiple Counties,0.00,36.0,19.0,10.0,65.0,6249.0,163.0,6234.0,4.0,40625.0,0.16
5057,Town Of Eau Galle - Dunn County,0.00,0.0,0.0,0.0,0.0,49.0,2.0,49.0,0.0,511.0,0.0
5058,Town Of Eau Galle - St. Croix County,0.00,0.0,0.0,0.0,0.0,67.0,2.0,67.0,0.0,807.0,0.0
5059,Town Of Eau Pleine - Marathon County,0.00,0.0,0.0,0.0,0.0,38.0,3.0,38.0,0.0,453.0,0.0
5060,Town Of Eau Pleine - Portage County,0.00,1.0,0.0,0.0,1.0,66.0,2.0,66.0,0.0,691.0,0.14
5061,Village Of Eden - Fond Du Lac County,0.00,0.0,0.0,0.0,0.0,55.0,2.0,55.0,0.0,482.0,0.0
5062,Town Of Eden - Fond Du Lac County,0.00,0.0,0.0,0.0,0.0,61.0,5.0,61.0,0.0,713.0,0.0
5063,Town Of Eden - Iowa County,0.00,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,230.0,0.0
5064,Village Of Edgar - Marathon County,0.00,2.0,0.0,0.0,2.0,101.0,0.0,101.0,0.0,844.0,0.24
5065,City Of Edgerton - Multiple Counties,0.00,2.0,0.0,0.0,2.0,549.0,29.0,548.0,0.0,3502.0,0.06
5066,Town Of Edgewater - Sawyer County,0.00,0.0,0.0,0.0,0.0,76.0,1.0,76.0,0.0,439.0,0.0
5067,Town Of Edson - Chippewa County,0.00,2.0,0.0,0.0,2.0,31.0,2.0,31.0,0.0,524.0,0.38
5068,Village Of Egg Harbor - Door County,0.00,0.0,0.0,0.0,0.0,57.0,1.0,57.0,0.0,297.0,0.0
5069,Town Of Egg Harbor - Door County,0.00,2.0,0.0,0.0,2.0,169.0,5.0,168.0,0.0,1148.0,0.17
5070,Town Of Eileen - Bayfield County,0.00,0.0,0.0,0.0,0.0,58.0,2.0,58.0,0.0,498.0,0.0
5071,Town Of Eisenstein - Price County,0.00,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,418.0,0.0
5072,Village Of Eland - Shawano County,0.00,1.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,116.0,0.86
5073,Town Of Elba - Dodge County,0.00,0.0,0.0,0.0,0.0,75.0,1.0,75.0,0.0,661.0,0.0
5074,Town Of Elcho - Langlade County,0.00,0.0,0.0,0.0,0.0,108.0,0.0,108.0,0.0,881.0,0.0
5075,Village Of Elderon - Marathon County,0.00,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,88.0,0.0
5076,Town Of Elderon - Marathon County,0.00,0.0,0.0,0.0,0.0,49.0,1.0,49.0,0.0,422.0,0.0
5077,Town Of Eldorado - Fond Du Lac County,0.00,0.0,0.0,0.0,0.0,85.0,1.0,85.0,0.0,911.0,0.0
5078,Village Of Eleva - Trempealeau County,0.00,0.0,0.0,0.0,0.0,47.0,0.0,47.0,0.0,381.0,0.0
5079,Town Of Elk - Price County,0.00,0.0,0.0,0.0,0.0,88.0,3.0,86.0,0.0,728.0,0.0
5080,Town Of Elk Grove - Lafayette County,0.00,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,233.0,0.0
5081,Village Of Elkhart Lake - Sheboygan County,0.00,0.0,0.0,0.0,0.0,110.0,2.0,110.0,0.0,791.0,0.0
5082,City Of Elkhorn - Walworth County,0.00,8.0,0.0,2.0,10.0,830.0,13.0,830.0,0.0,5312.0,0.19
5083,Village Of Elk Mound - Dunn County,0.00,0.0,0.0,0.0,0.0,35.0,1.0,35.0,0.0,515.0,0.0
5084,Town Of Elk Mound - Dunn County,0.00,0.0,0.0,0.0,0.0,131.0,4.0,129.0,0.0,1134.0,0.0
5085,Town Of Ellenboro - Grant County,0.00,0.0,0.0,0.0,0.0,39.0,1.0,39.0,0.0,347.0,0.0
5086,Town Of Ellington - Outagamie County,0.00,0.0,0.0,0.0,0.0,318.0,1.0,313.0,0.0,2165.0,0.0
5087,Village Of Ellsworth - Pierce County,0.00,0.0,1.0,0.0,1.0,263.0,5.0,263.0,1.0,1759.0,0.06
5088,Town Of Ellsworth - Pierce County,0.00,0.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,781.0,0.0
5089,Village Of Elm Grove - Waukesha County,0.00,4.0,0.0,0.0,4.0,911.0,25.0,910.0,0.0,4580.0,0.09
5090,Village Of Elmwood - Pierce County,0.00,0.0,0.0,0.0,0.0,35.0,2.0,35.0,0.0,425.0,0.0
5091,Village Of Elmwood Park - Racine County,0.00,0.0,0.0,0.0,0.0,48.0,0.0,48.0,0.0,340.0,0.0
5092,Town Of El Paso - Pierce County,0.00,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0,459.0,0.0
5093,City Of Elroy - Juneau County,0.00,1.0,0.0,0.0,1.0,67.0,4.0,66.0,0.0,661.0,0.15
5094,Village Of Embarrass - Waupaca County,0.00,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,191.0,0.0
5095,Town Of Emerald - St. Croix County,0.00,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,528.0,0.0
5096,Town Of Emery - Price County,0.00,1.0,0.0,0.0,1.0,31.0,0.0,31.0,0.0,208.0,0.48
5097,Town Of Emmet - Dodge County,0.00,0.0,0.0,0.0,0.0,89.0,2.0,89.0,0.0,888.0,0.0
5098,Town Of Emmet - Marathon County,0.00,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,611.0,0.0
5099,Town Of Empire - Fond Du Lac County,0.00,0.0,0.0,0.0,0.0,320.0,5.0,318.0,0.0,1973.0,0.0
5100,Village Of Endeavor - Marquette County,0.00,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,237.0,0.0
5101,Town Of Enterprise - Oneida County,0.00,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,256.0,0.0
5102,Village Of Ephraim - Door County,0.00,1.0,0.0,0.0,1.0,54.0,7.0,54.0,0.0,274.0,0.36
5103,Town Of Erin - Washington County,0.00,2.0,0.0,1.0,3.0,383.0,12.0,383.0,0.0,2883.0,0.1
5104,Town Of Erin Prairie - St. Croix County,0.00,0.0,0.0,0.0,0.0,30.0,0.0,29.0,0.0,451.0,0.0
5105,Town Of Estella - Chippewa County,0.00,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,286.0,0.0
5106,Village Of Ettrick - Trempealeau County,0.00,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,297.0,0.0
5107,Town Of Ettrick - Trempealeau County,0.00,1.0,0.0,0.0,1.0,80.0,5.0,80.0,0.0,819.0,0.12
5108,Town Of Eureka - Polk County,0.00,0.0,0.0,0.0,0.0,112.0,0.0,109.0,0.0,1139.0,0.0
5109,City Of Evansville - Rock County,0.00,3.0,0.0,1.0,4.0,629.0,18.0,629.0,0.0,3463.0,0.12
5110,Town Of Evergreen - Langlade County,0.00,2.0,0.0,0.0,2.0,24.0,0.0,24.0,0.0,307.0,0.65
5111,Town Of Evergreen - Washburn County,0.00,0.0,0.0,0.0,0.0,60.0,3.0,60.0,0.0,792.0,0.0
5112,Town Of Excelsior - Sauk County,0.00,0.0,0.0,0.0,0.0,164.0,2.0,164.0,0.0,1087.0,0.0
