region_id,total_mail_ballot,total_rejection,late,missing_voter_signature,missing_witness_signature,non_matching_voter_signature,unofficial_envelope,ballot_missing_from_envelope,no_secrecy_envelope,multiple_ballots_in_one_envelope,envelope_not_sealed,no_postmark,no_resident_address_on_envelope,voter_deceased,voter_already_voted,missing_documentation,voter_not_eligible,no_ballot_application,rejection%
4739,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4740,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4741,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4742,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
4743,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4744,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4745,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4746,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7
4747,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4748,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4749,114,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.75
4750,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27
4751,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28
4752,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79
4753,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4754,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4755,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4756,285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35
4757,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4758,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4759,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4760,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4761,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4762,334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
4763,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.49
4764,447,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
4765,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4766,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4767,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4768,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12
4769,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4770,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27
4771,92,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17
4772,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4774,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4775,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7
4776,262,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.76
4777,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4778,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96
4779,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.41
4780,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4781,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4782,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4783,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04
4784,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42
4785,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4786,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4787,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4788,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4789,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4790,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4791,103,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88
4792,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4793,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4794,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
4795,632,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32
4796,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4797,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4798,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4799,6096,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11
4800,901,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55
4801,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4802,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4803,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4804,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4805,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4806,1406,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
4807,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4808,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4809,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4810,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.79
4811,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4812,195,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.08
4813,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4814,741,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54
4815,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47
4816,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4817,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.63
4818,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4819,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4820,412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
4821,904,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
4822,546,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28
4823,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4824,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4825,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4826,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4827,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4828,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4829,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4830,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4831,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4832,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13
4833,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39
4834,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4835,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4836,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
4837,2644,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.53
4838,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63
4839,149,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34
4840,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91
4841,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4842,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4843,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4844,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4845,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4846,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4847,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4848,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4849,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4850,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4851,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4852,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4853,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4854,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.45
4855,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4856,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4857,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4858,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4859,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4860,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4861,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4862,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4863,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4864,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4865,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4866,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4867,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4868,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4869,1624,11,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.68
4870,830,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72
4871,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4872,161,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48
4873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4874,413,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48
4875,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4876,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4877,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4878,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4879,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4880,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.25
4881,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4882,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4883,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4884,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66
4885,198,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54
4886,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4887,193,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04
4888,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4889,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4890,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4891,1053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09
4892,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4893,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4894,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39
4895,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4896,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4897,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4898,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4899,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4900,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4901,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81
4902,596,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
4903,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92
4904,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33
4905,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
4906,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86
4907,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7
4908,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86
4909,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4910,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4911,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4912,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4913,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4914,365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27
4915,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4916,145,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45
4917,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4918,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4919,220,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4920,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.45
4921,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4922,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4923,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4924,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4925,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08
4926,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4927,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4928,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4929,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4930,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4931,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.76
4932,66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55
4933,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4934,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4935,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4936,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4937,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4938,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4939,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4940,466,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
4941,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4942,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4943,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4944,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4945,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
4946,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4947,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4948,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4949,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4950,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4951,1183,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
4952,554,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36
4953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4954,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4955,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4956,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22
4957,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4958,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4959,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4960,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4961,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4962,503,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
4963,226,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
4964,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4965,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.0
4966,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4967,189,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.06
4968,1672,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42
4969,176,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.7
4970,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.27
4971,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4972,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4973,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4974,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4975,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4976,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4977,243,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82
4978,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4979,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4980,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4981,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4982,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4983,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4984,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4985,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4986,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4987,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4988,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75
4989,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4990,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4991,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4992,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4993,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41
4994,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4995,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4996,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4997,1762,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
4998,350,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.57
4999,949,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
5000,1145,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31
5001,509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
5002,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5003,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5004,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5005,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5006,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5007,225,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.89
5008,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009,3208,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22
5010,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5011,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5012,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5013,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5014,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.17
5015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5016,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5017,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
5018,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5019,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
5020,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78
5021,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5022,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5023,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5024,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5025,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5026,288,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12
5027,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92
5028,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5029,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5030,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5031,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5032,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5033,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5034,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5035,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5036,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5037,586,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51
5038,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5039,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5040,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5041,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5042,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
5043,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5044,382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26
5045,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5046,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5047,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5048,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.52
5049,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5050,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5051,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
5052,455,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88
5053,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93
5054,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5055,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5056,6249,36,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.58
5057,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5058,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5059,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
